tx_id,user_id,date,region,merchant,amount,label
264004,U2329,2024-03-26,East,CafeX,37.58,0
264005,U2346,2024-03-26,South,StoreA,111.68,0
264006,U2020,2024-03-26,North,StoreA,88.34,0
264007,U2419,2024-03-26,North,Electronics,19.47,0
264008,U2472,2024-03-26,East,OnlineShop,125.06,0
264009,U2088,2024-03-26,South,Pharmacy,5,0
264010,U2461,2024-03-26,East,StoreB,46.1,0
264011,U2277,2024-03-26,South,CafeX,92.25,0
264012,U2232,2024-03-26,South,Grocery,129.04,0
264013,U2164,2024-03-26,East,RideShare,110.23,0
264014,U2434,2024-03-26,South,StoreB,39.46,0
264015,U2338,2024-03-26,West,Pharmacy,136.26,0
264016,U2055,2024-03-26,South,StoreB,100.88,0
264017,U2063,2024-03-26,West,TravelCo,45.16,0
264018,U2491,2024-03-26,West,OnlineShop,111.99,0
264019,U2060,2024-03-26,West,Grocery,5,0
264020,U2284,2024-03-26,South,StoreA,21.7,0
264021,U2195,2024-03-26,North,CafeX,88.44,0
264022,U2474,2024-03-26,South,OnlineShop,62.19,0
264023,U2001,2024-03-26,West,TravelCo,14.31,0
264024,U2074,2024-03-26,East,RideShare,129.69,0
264025,U2458,2024-03-26,East,TravelCo,34.83,0
264026,U2474,2024-03-26,West,RideShare,73.4,0
264027,U2130,2024-03-26,North,TravelCo,87.94,0
264028,U2111,2024-03-26,North,Electronics,95.64,0
264029,U2055,2024-03-26,West,Electronics,27.67,0
264030,U2211,2024-03-26,North,StoreB,5,0
264031,U2295,2024-03-26,North,TravelCo,116.24,0
264032,U2020,2024-03-26,South,StoreB,32.66,0
264033,U2219,2024-03-26,South,TravelCo,78.82,0
264034,U2426,2024-03-26,West,CafeX,21.71,0
264035,U2107,2024-03-26,South,Pharmacy,119.96,0
264036,U2251,2024-03-26,North,CafeX,33.69,0
264037,U2474,2024-03-26,North,CafeX,162.64,0
264038,U2460,2024-03-26,South,StoreA,115.74,0
264039,U2165,2024-03-26,West,StoreA,75.86,0
264040,U2189,2024-03-26,South,OnlineShop,96.63,0
264041,U2180,2024-03-26,East,Pharmacy,150.5,0
264042,U2124,2024-03-26,North,TravelCo,109.23,0
264043,U2046,2024-03-26,North,CafeX,105.17,0
264044,U2391,2024-03-26,South,Electronics,5,0
264045,U2199,2024-03-26,South,RideShare,5,0
264046,U2246,2024-03-26,South,StoreA,76.62,0
264047,U2301,2024-03-26,West,Electronics,146.7,0
264048,U2431,2024-03-26,South,CafeX,62.23,0
264049,U2011,2024-03-26,North,CafeX,51.47,0
264050,U2445,2024-03-26,North,CafeX,75.24,0
264051,U2471,2024-03-26,East,TravelCo,31.49,0
264052,U2147,2024-03-26,East,StoreA,116.26,0
264053,U2070,2024-03-26,North,Pharmacy,5,0
264054,U2284,2024-03-26,East,Electronics,157.82,0
264055,U2120,2024-03-26,East,StoreA,5,0
264056,U2119,2024-03-26,South,OnlineShop,88.3,0
264057,U2258,2024-03-26,West,OnlineShop,115.4,0
264058,U2033,2024-03-26,South,StoreB,92.66,0
264059,U2475,2024-03-26,South,OnlineShop,137.18,0
264060,U2324,2024-03-26,South,Electronics,33.93,0
264061,U2019,2024-03-26,North,TravelCo,124.93,0
264062,U2486,2024-03-26,North,RideShare,99.93,0
264063,U2496,2024-03-26,East,StoreB,149.28,0
264064,U2124,2024-03-26,North,StoreA,27.41,0
264065,U2211,2024-03-26,South,Pharmacy,48.69,0
264066,U2085,2024-03-26,West,Pharmacy,125.35,0
264067,U2261,2024-03-26,West,CafeX,28.86,0
264068,U2341,2024-03-26,West,OnlineShop,23.2,0
264069,U2488,2024-03-26,West,RideShare,97.92,0
264070,U2332,2024-03-26,West,RideShare,70.2,0
264071,U2456,2024-03-26,East,StoreB,42.11,0
264072,U2424,2024-03-26,North,StoreB,100.71,0
264073,U2416,2024-03-26,South,StoreA,208.6,0
264074,U2027,2024-03-26,South,Pharmacy,5,0
264075,U2380,2024-03-26,West,Pharmacy,117.62,0
264076,U2429,2024-03-26,North,StoreA,12.56,0
264077,U2148,2024-03-26,South,TravelCo,101.13,0
264078,U2230,2024-03-26,East,RideShare,90.16,0
264079,U2074,2024-03-26,East,Grocery,173.61,0
264080,U2093,2024-03-26,West,OnlineShop,138.88,0
264081,U2371,2024-03-26,West,RideShare,59.23,0
264082,U2368,2024-03-26,South,OnlineShop,103.28,0
264083,U2065,2024-03-26,North,Electronics,5,0
264084,U2452,2024-03-26,South,Grocery,124.31,0
264085,U2274,2024-03-26,South,Grocery,29.13,0
264086,U2492,2024-03-26,West,Pharmacy,41.26,0
264087,U2144,2024-03-26,South,Electronics,17.34,0
264088,U2138,2024-03-26,South,Grocery,140.76,0
264089,U2167,2024-03-26,East,StoreB,17.51,0
264090,U2309,2024-03-26,East,Electronics,40.59,0
264091,U2105,2024-03-26,South,Electronics,148.32,0
264092,U2391,2024-03-26,East,StoreA,164.24,0
264093,U2074,2024-03-26,North,Grocery,70.78,0
264094,U2319,2024-03-26,East,Grocery,39.74,0
264095,U2132,2024-03-26,South,OnlineShop,133.47,0
264096,U2106,2024-03-26,North,CafeX,127.4,0
264097,U2187,2024-03-26,East,Grocery,11.36,0
264098,U2289,2024-03-26,West,TravelCo,42.34,0
264099,U2291,2024-03-26,North,TravelCo,79.62,0
264100,U2223,2024-03-26,North,RideShare,12.82,0
264101,U2324,2024-03-26,West,TravelCo,129.0,0
264102,U2338,2024-03-26,North,Pharmacy,105.67,0
264103,U2478,2024-03-26,South,Pharmacy,115.91,0
264104,U2108,2024-03-26,West,TravelCo,62.53,0
264105,U2108,2024-03-26,East,TravelCo,48.38,0
264106,U2466,2024-03-26,South,TravelCo,164.65,0
264107,U2026,2024-03-26,North,OnlineShop,85.88,0
264108,U2078,2024-03-26,North,CafeX,45.01,0
264109,U2241,2024-03-26,East,OnlineShop,79.63,0
264110,U2043,2024-03-26,South,Grocery,58.49,0
264111,U2017,2024-03-26,West,TravelCo,82.21,0
264112,U2229,2024-03-26,East,Pharmacy,5,0
264113,U2233,2024-03-26,North,StoreB,5,0
264114,U2489,2024-03-26,South,CafeX,165.89,0
264115,U2392,2024-03-26,South,CafeX,82.8,0
264116,U2480,2024-03-26,East,TravelCo,14.0,0
264117,U2369,2024-03-26,West,TravelCo,107.45,0
264118,U2099,2024-03-26,South,TravelCo,74.06,0
264119,U2466,2024-03-26,East,OnlineShop,164.47,0
264120,U2331,2024-03-26,East,RideShare,12.91,0
264121,U2450,2024-03-26,West,Pharmacy,91.96,0
264122,U2191,2024-03-26,North,TravelCo,5,0
264123,U2366,2024-03-26,East,OnlineShop,128.26,0
264124,U2462,2024-03-26,South,RideShare,5,0
264125,U2166,2024-03-26,East,OnlineShop,10.4,0
264126,U2254,2024-03-26,West,Pharmacy,84.98,0
264127,U2098,2024-03-26,North,TravelCo,7.2,0
264128,U2454,2024-03-26,South,TravelCo,94.61,0
264129,U2292,2024-03-26,West,RideShare,57.19,0
264130,U2248,2024-03-26,South,Grocery,119.39,0
264131,U2485,2024-03-26,South,CafeX,101.2,0
264132,U2209,2024-03-26,East,RideShare,119.11,0
264133,U2451,2024-03-26,North,Pharmacy,125.38,0
264134,U2387,2024-03-26,East,RideShare,5,0
264135,U2295,2024-03-26,North,RideShare,144.87,0
264136,U2488,2024-03-26,South,CafeX,51.45,0
264137,U2203,2024-03-26,North,Grocery,61.32,0
264138,U2418,2024-03-26,East,Grocery,105.02,0
264139,U2237,2024-03-26,North,Grocery,5,0
264140,U2386,2024-03-26,South,CafeX,84.3,0
264141,U2489,2024-03-26,West,OnlineShop,5,0
264142,U2313,2024-03-26,North,RideShare,48.9,0
264143,U2097,2024-03-26,West,StoreB,107.48,0
264144,U2132,2024-03-26,North,Grocery,49.03,0
264145,U2017,2024-03-26,South,Pharmacy,17.02,0
264146,U2352,2024-03-26,West,Grocery,5,0
264147,U2417,2024-03-26,North,Electronics,24.69,0
264148,U2458,2024-03-26,West,StoreA,120.9,0
264149,U2274,2024-03-26,South,CafeX,22.83,0
264150,U2147,2024-03-26,West,TravelCo,89.06,0
264151,U2052,2024-03-26,North,Electronics,125.63,0
264152,U2338,2024-03-26,East,Electronics,5,0
264153,U2497,2024-03-26,North,RideShare,118.63,0
264154,U2418,2024-03-26,West,Grocery,30.36,0
264155,U2443,2024-03-26,North,TravelCo,5,0
264156,U2084,2024-03-26,North,Grocery,77.73,0
264157,U2085,2024-03-26,North,Electronics,22.9,0
264158,U2176,2024-03-26,West,OnlineShop,70.38,0
264159,U2498,2024-03-26,North,StoreB,55.04,0
264160,U2328,2024-03-26,West,RideShare,5,0
264161,U2323,2024-03-26,East,StoreB,67.55,0
264162,U2348,2024-03-26,East,TravelCo,6.02,0
264163,U2367,2024-03-26,West,TravelCo,103.5,0
264164,U2224,2024-03-26,South,OnlineShop,125.72,0
264165,U2389,2024-03-26,South,Pharmacy,70.28,0
264166,U2113,2024-03-26,East,Grocery,99.72,0
264167,U2453,2024-03-26,South,Grocery,104.77,0
264168,U2323,2024-03-26,South,Pharmacy,116.48,0
264169,U2018,2024-03-26,North,OnlineShop,5,0
264170,U2452,2024-03-26,East,StoreA,88.06,0
264171,U2106,2024-03-26,West,RideShare,63.64,0
264172,U2166,2024-03-26,South,Grocery,107.36,0
264173,U2035,2024-03-26,West,TravelCo,6.52,0
264174,U2350,2024-03-26,South,Pharmacy,79.01,0
264175,U2143,2024-03-26,North,Electronics,5,0
264176,U2332,2024-03-26,East,Electronics,32.58,0
264177,U2484,2024-03-26,West,Pharmacy,70.16,0
264178,U2484,2024-03-26,East,StoreB,113.09,0
264179,U2061,2024-03-26,South,RideShare,48.31,0
264180,U2127,2024-03-26,North,RideShare,60.02,0
264181,U2069,2024-03-26,North,OnlineShop,22.97,0
264182,U2486,2024-03-26,North,OnlineShop,39.22,0
264183,U2271,2024-03-26,East,OnlineShop,43.7,0
264184,U2305,2024-03-26,South,TravelCo,29.71,0
264185,U2076,2024-03-26,North,CafeX,5,0
264186,U2382,2024-03-26,West,TravelCo,96.31,0
264187,U2394,2024-03-26,South,Electronics,14.61,0
264188,U2093,2024-03-26,West,Pharmacy,5,0
264189,U2036,2024-03-26,East,StoreA,114.9,0
264190,U2017,2024-03-26,South,StoreA,143.12,0
264191,U2450,2024-03-26,South,Grocery,5,0
264192,U2416,2024-03-26,East,Grocery,132.63,0
264193,U2113,2024-03-26,South,Grocery,103.22,0
264194,U2139,2024-03-26,South,RideShare,5,0
264195,U2097,2024-03-26,West,StoreA,158.05,0
264196,U2121,2024-03-26,East,StoreB,46.33,0
264197,U2303,2024-03-26,North,Electronics,79.12,0
264198,U2286,2024-03-26,East,Grocery,11.47,0
264199,U2108,2024-03-26,East,Grocery,105.02,0
264200,U2035,2024-03-26,East,OnlineShop,162.58,0
264201,U2426,2024-03-26,South,CafeX,73.51,0
264202,U2032,2024-03-26,West,Electronics,110.12,0
264203,U2307,2024-03-26,North,OnlineShop,92.62,0
264204,U2134,2024-03-26,East,Grocery,5,0
264205,U2475,2024-03-26,East,CafeX,91.35,0
264206,U2114,2024-03-26,North,StoreB,54.22,0
264207,U2030,2024-03-26,East,StoreB,12.48,0
264208,U2319,2024-03-26,East,CafeX,82.65,0
264209,U2312,2024-03-26,North,OnlineShop,122.82,0
264210,U2187,2024-03-26,West,Electronics,16.16,0
264211,U2395,2024-03-26,South,CafeX,22.55,0
264212,U2235,2024-03-26,South,StoreA,91.63,0
264213,U2191,2024-03-26,West,Grocery,107.32,0
264214,U2133,2024-03-26,East,Electronics,5,0
264215,U2428,2024-03-26,East,TravelCo,5,0
264216,U2384,2024-03-26,West,OnlineShop,49.35,0
264217,U2000,2024-03-26,South,Grocery,72.78,0
264218,U2498,2024-03-26,West,StoreB,170.3,0
264219,U2027,2024-03-26,West,StoreB,99.97,0
264220,U2407,2024-03-26,North,StoreA,16.67,0
264221,U2003,2024-03-26,South,RideShare,37.26,0
264222,U2489,2024-03-26,East,Pharmacy,123.78,0
264223,U2060,2024-03-26,East,Pharmacy,108.8,0
264224,U2155,2024-03-26,South,Pharmacy,125.23,0
264225,U2328,2024-03-26,East,RideShare,62.75,0
264226,U2426,2024-03-26,East,Pharmacy,239.24,0
264227,U2082,2024-03-26,North,StoreA,194.01,0
264228,U2186,2024-03-26,South,OnlineShop,56.85,0
264229,U2034,2024-03-26,West,StoreA,83.39,0
264230,U2326,2024-03-26,South,CafeX,99.04,0
264231,U2282,2024-03-26,West,Pharmacy,111.66,0
264232,U2323,2024-03-26,West,CafeX,63.98,0
264233,U2170,2024-03-26,South,StoreB,84.45,0
264234,U2443,2024-03-26,South,RideShare,145.7,0
264235,U2450,2024-03-26,South,Electronics,127.6,0
264236,U2463,2024-03-26,South,Pharmacy,119.36,0
264237,U2045,2024-03-26,South,Pharmacy,119.47,0
264238,U2081,2024-03-26,North,StoreA,5,0
264239,U2278,2024-03-26,West,Grocery,54.57,0
264240,U2331,2024-03-26,North,Pharmacy,118.94,0
264241,U2223,2024-03-26,South,Grocery,84.3,0
264242,U2155,2024-03-26,East,StoreB,23.53,0
264243,U2014,2024-03-26,North,Electronics,118.27,0
264244,U2013,2024-03-26,East,Electronics,65.42,0
264245,U2445,2024-03-26,North,StoreB,69.26,0
264246,U2439,2024-03-26,East,CafeX,63.71,0
264247,U2132,2024-03-26,East,StoreA,66.88,0
264248,U2317,2024-03-26,North,Pharmacy,68.98,0
264249,U2232,2024-03-26,South,OnlineShop,490.14,0
264250,U2313,2024-03-26,North,Grocery,141.35,0
264251,U2105,2024-03-26,West,OnlineShop,65.76,0
264252,U2493,2024-03-26,North,OnlineShop,76.15,0
264253,U2398,2024-03-26,South,StoreA,97.7,0
264254,U2067,2024-03-26,East,CafeX,135.06,0
264255,U2422,2024-03-26,North,Pharmacy,42.23,0
264256,U2014,2024-03-26,North,Grocery,9.56,0
264257,U2011,2024-03-26,South,OnlineShop,14.57,0
264258,U2243,2024-03-26,West,TravelCo,37.85,0
264259,U2387,2024-03-26,West,RideShare,102.05,0
264260,U2344,2024-03-26,North,Pharmacy,93.78,0
264261,U2292,2024-03-26,East,CafeX,33.62,0
264262,U2002,2024-03-26,West,TravelCo,36.81,0
264263,U2061,2024-03-26,North,RideShare,128.89,0
264264,U2371,2024-03-26,East,Pharmacy,49.74,0
264265,U2083,2024-03-26,East,RideShare,67.01,0
264266,U2200,2024-03-26,West,CafeX,121.21,0
264267,U2237,2024-03-26,North,OnlineShop,117.27,0
264268,U2174,2024-03-26,North,Grocery,43.47,0
264269,U2171,2024-03-26,East,Pharmacy,102.8,0
264270,U2202,2024-03-26,North,OnlineShop,8.0,0
264271,U2182,2024-03-26,West,Grocery,103.25,0
264272,U2220,2024-03-26,North,Pharmacy,81.39,0
264273,U2411,2024-03-26,West,OnlineShop,5,0
264274,U2271,2024-03-26,West,OnlineShop,74.43,0
264275,U2005,2024-03-26,West,TravelCo,87.24,0
264276,U2468,2024-03-26,South,Electronics,5,0
264277,U2102,2024-03-26,West,TravelCo,177.9,0
264278,U2483,2024-03-26,East,RideShare,59.82,0
264279,U2343,2024-03-26,North,Electronics,70.6,0
264280,U2046,2024-03-26,East,CafeX,67.1,0
264281,U2296,2024-03-26,North,Grocery,94.07,0
264282,U2056,2024-03-26,West,TravelCo,12.92,0
264283,U2184,2024-03-26,North,StoreA,71.21,0
264284,U2460,2024-03-26,North,Pharmacy,95.29,0
264285,U2431,2024-03-26,East,Electronics,78.65,0
264286,U2207,2024-03-26,West,TravelCo,45.57,0
264287,U2270,2024-03-26,West,CafeX,172.33,0
264288,U2328,2024-03-26,North,Pharmacy,23.76,0
264289,U2207,2024-03-26,South,Pharmacy,169.7,0
264290,U2260,2024-03-26,East,Pharmacy,56.09,0
264291,U2111,2024-03-26,North,Grocery,28.89,0
264292,U2321,2024-03-26,South,Pharmacy,161.03,0
264293,U2167,2024-03-26,East,Pharmacy,68.08,0
264294,U2485,2024-03-26,South,Pharmacy,19.65,0
264295,U2009,2024-03-26,East,Pharmacy,101.81,0
264296,U2291,2024-03-26,South,TravelCo,160.77,0
264297,U2094,2024-03-26,South,Grocery,82.26,0
264298,U2424,2024-03-26,West,Electronics,22.65,0
264299,U2406,2024-03-26,West,CafeX,5,0
264300,U2105,2024-03-26,West,RideShare,112.72,0
264301,U2222,2024-03-26,North,StoreA,5,0
264302,U2464,2024-03-26,South,RideShare,70.07,0
264303,U2310,2024-03-26,West,Grocery,31.57,0
264304,U2069,2024-03-26,West,TravelCo,110.33,0
264305,U2457,2024-03-26,West,OnlineShop,643.55,0
264306,U2365,2024-03-26,South,RideShare,85.5,0
264307,U2419,2024-03-26,North,Grocery,19.71,0
264308,U2060,2024-03-26,West,CafeX,106.06,0
264309,U2148,2024-03-26,West,CafeX,128.75,0
264310,U2272,2024-03-26,East,StoreA,12.96,0
264311,U2007,2024-03-26,East,OnlineShop,84.47,0
264312,U2000,2024-03-26,East,Grocery,159.28,0
264313,U2173,2024-03-26,South,Grocery,119.25,0
264314,U2057,2024-03-26,South,CafeX,15.44,0
264315,U2452,2024-03-26,North,Pharmacy,85.37,0
264316,U2484,2024-03-26,South,StoreA,98.24,0
264317,U2176,2024-03-26,East,StoreB,42.33,0
264318,U2069,2024-03-26,East,Pharmacy,58.61,0
264319,U2293,2024-03-26,North,Pharmacy,5,0
264320,U2185,2024-03-26,South,Grocery,65.25,0
264321,U2005,2024-03-26,East,TravelCo,125.36,0
264322,U2286,2024-03-26,North,TravelCo,74.11,0
264323,U2348,2024-03-26,East,Electronics,40.2,0
264324,U2449,2024-03-26,South,Electronics,83.96,0
264325,U2468,2024-03-26,South,StoreA,50.71,0
264326,U2284,2024-03-26,West,CafeX,66.03,0
264327,U2402,2024-03-26,North,CafeX,73.58,0
264328,U2081,2024-03-26,West,Electronics,115.34,0
264329,U2478,2024-03-26,East,Electronics,47.25,0
264330,U2177,2024-03-26,East,Grocery,5,0
264331,U2376,2024-03-26,East,Electronics,607.26,0
264332,U2024,2024-03-26,East,StoreA,103.13,0
264333,U2040,2024-03-26,West,OnlineShop,202.64,0
264334,U2379,2024-03-26,North,Electronics,69.78,0
264335,U2114,2024-03-26,West,Pharmacy,107.99,0
264336,U2247,2024-03-26,East,Electronics,624.81,1
264337,U2130,2024-03-26,East,Electronics,63.1,0
264338,U2356,2024-03-26,West,Pharmacy,63.14,0
264339,U2126,2024-03-26,West,CafeX,121.26,0
264340,U2374,2024-03-26,North,Pharmacy,359.55,0
264341,U2490,2024-03-26,South,Grocery,130.8,0
264342,U2158,2024-03-26,North,OnlineShop,30.91,0
264343,U2332,2024-03-26,North,RideShare,140.1,0
264344,U2289,2024-03-26,East,OnlineShop,48.29,0
264345,U2298,2024-03-26,West,OnlineShop,26.75,0
264346,U2103,2024-03-26,North,RideShare,98.83,0
264347,U2133,2024-03-26,North,CafeX,143.36,0
264348,U2402,2024-03-26,West,StoreA,53.47,0
264349,U2405,2024-03-26,East,RideShare,159.48,0
264350,U2294,2024-03-26,North,CafeX,61.98,0
264351,U2371,2024-03-26,South,OnlineShop,130.47,0
264352,U2446,2024-03-26,West,OnlineShop,82.52,0
264353,U2220,2024-03-26,East,OnlineShop,85.03,0
264354,U2244,2024-03-26,North,RideShare,162.59,0
264355,U2474,2024-03-26,North,Electronics,71.48,0
264356,U2033,2024-03-26,East,StoreB,77.92,0
264357,U2351,2024-03-26,East,StoreA,96.1,0
264358,U2289,2024-03-26,East,TravelCo,5,0
264359,U2287,2024-03-26,South,Grocery,52.76,0
264360,U2395,2024-03-26,South,RideShare,126.39,0
264361,U2405,2024-03-26,West,TravelCo,28.24,0
264362,U2270,2024-03-26,West,OnlineShop,106.12,0
264363,U2398,2024-03-26,East,CafeX,104.34,0
264364,U2003,2024-03-26,West,StoreA,107.16,0
264365,U2294,2024-03-26,East,Electronics,133.85,0
264366,U2261,2024-03-26,East,OnlineShop,32.74,0
264367,U2089,2024-03-26,South,OnlineShop,64.04,0
264368,U2433,2024-03-26,North,CafeX,106.4,0
264369,U2430,2024-03-26,West,StoreA,158.23,0
264370,U2412,2024-03-26,South,Pharmacy,93.29,0
264371,U2452,2024-03-26,North,Grocery,95.18,0
264372,U2302,2024-03-26,South,TravelCo,46.8,0
264373,U2229,2024-03-26,North,StoreB,32.59,0
264374,U2199,2024-03-26,South,OnlineShop,73.45,0
264375,U2293,2024-03-26,East,OnlineShop,64.05,0
264376,U2093,2024-03-26,North,TravelCo,5,0
264377,U2452,2024-03-26,East,OnlineShop,170.26,0
264378,U2236,2024-03-26,East,StoreB,192.74,0
264379,U2341,2024-03-26,South,CafeX,95.6,0
264380,U2458,2024-03-26,East,OnlineShop,64.46,0
264381,U2213,2024-03-26,South,StoreA,31.52,0
264382,U2391,2024-03-26,South,StoreB,13.69,0
264383,U2233,2024-03-26,North,RideShare,425.91,1
264384,U2106,2024-03-26,North,CafeX,102.46,0
264385,U2086,2024-03-26,West,StoreB,58.2,0
264386,U2490,2024-03-26,South,TravelCo,50.61,0
264387,U2070,2024-03-26,West,Electronics,37.7,0
264388,U2200,2024-03-26,West,TravelCo,5,0
264389,U2186,2024-03-26,South,Grocery,75.58,0
264390,U2249,2024-03-26,North,CafeX,83.66,0
264391,U2421,2024-03-26,East,StoreA,128.84,0
264392,U2255,2024-03-26,North,Grocery,141.87,0
264393,U2068,2024-03-26,North,RideShare,11.57,0
264394,U2399,2024-03-26,East,StoreA,51.85,0
264395,U2125,2024-03-26,South,Grocery,93.8,0
264396,U2389,2024-03-26,West,RideShare,80.69,0
264397,U2151,2024-03-26,West,StoreB,5,0
264398,U2079,2024-03-26,East,StoreB,51.82,0
264399,U2173,2024-03-26,South,CafeX,16.17,0
264400,U2163,2024-03-26,North,CafeX,111.86,0
264401,U2262,2024-03-26,South,StoreA,30.33,0
264402,U2430,2024-03-26,West,Electronics,42.66,0
264403,U2183,2024-03-26,South,RideShare,381.08,0
264404,U2466,2024-03-26,North,TravelCo,5,0
264405,U2033,2024-03-26,South,Pharmacy,51.71,0
264406,U2464,2024-03-26,West,CafeX,124.27,0
264407,U2079,2024-03-26,East,Pharmacy,45.08,0
264408,U2303,2024-03-26,North,Grocery,119.55,0
264409,U2305,2024-03-26,West,Electronics,5,0
264410,U2132,2024-03-26,West,Grocery,57.83,1
264411,U2246,2024-03-26,North,Pharmacy,53.5,0
264412,U2112,2024-03-26,North,TravelCo,71.48,0
264413,U2290,2024-03-26,West,Grocery,5,0
264414,U2293,2024-03-26,East,Pharmacy,69.79,0
264415,U2370,2024-03-26,South,StoreB,152.14,0
264416,U2287,2024-03-26,East,Electronics,106.88,0
264417,U2221,2024-03-26,West,Electronics,105.29,0
264418,U2017,2024-03-26,South,TravelCo,143.84,0
264419,U2424,2024-03-26,South,TravelCo,65.67,0
264420,U2460,2024-03-26,South,StoreB,55.72,0
264421,U2368,2024-03-26,West,StoreA,5,0
264422,U2338,2024-03-26,West,Pharmacy,84.96,0
264423,U2311,2024-03-26,North,StoreB,93.31,0
264424,U2301,2024-03-26,South,RideShare,27.54,0
264425,U2468,2024-03-26,North,TravelCo,121.46,0
264426,U2097,2024-03-26,North,OnlineShop,592.39,1
264427,U2461,2024-03-26,South,StoreA,7.24,0
264428,U2326,2024-03-26,South,RideShare,82.53,0
264429,U2108,2024-03-26,South,OnlineShop,54.21,0
264430,U2315,2024-03-26,North,StoreB,33.28,0
264431,U2037,2024-03-26,North,Grocery,102.87,0
264432,U2325,2024-03-26,East,OnlineShop,184.44,0
264433,U2238,2024-03-26,North,Electronics,26.04,0
264434,U2394,2024-03-26,South,Grocery,14.21,0
264435,U2476,2024-03-26,North,OnlineShop,44.84,0
264436,U2434,2024-03-26,North,StoreA,35.36,0
264437,U2056,2024-03-26,South,StoreA,83.68,0
264438,U2390,2024-03-26,West,Electronics,101.72,0
264439,U2341,2024-03-26,North,StoreA,115.1,0
264440,U2418,2024-03-26,North,Electronics,57.87,0
264441,U2166,2024-03-26,East,OnlineShop,5,0
264442,U2400,2024-03-26,North,Electronics,178.24,0
264443,U2387,2024-03-26,North,StoreA,5,0
264444,U2111,2024-03-26,South,Grocery,49.79,0
264445,U2259,2024-03-26,East,Electronics,114.56,0
264446,U2293,2024-03-26,West,CafeX,5,0
264447,U2385,2024-03-26,West,OnlineShop,104.56,0
264448,U2100,2024-03-26,West,CafeX,111.53,0
264449,U2319,2024-03-26,North,StoreB,67.85,0
264450,U2444,2024-03-26,East,StoreA,5,0
264451,U2392,2024-03-26,West,Grocery,77.95,0
264452,U2451,2024-03-26,East,OnlineShop,25.45,0
264453,U2110,2024-03-26,West,CafeX,75.74,0
264454,U2136,2024-03-26,South,StoreB,89.22,0
264455,U2001,2024-03-26,East,RideShare,59.36,0
264456,U2471,2024-03-26,East,StoreB,5,0
264457,U2030,2024-03-26,West,RideShare,66.26,0
264458,U2154,2024-03-26,East,TravelCo,49.65,0
264459,U2071,2024-03-26,East,Grocery,92.45,0
264460,U2357,2024-03-26,North,TravelCo,110.94,0
264461,U2450,2024-03-26,North,OnlineShop,113.22,0
264462,U2318,2024-03-26,East,StoreA,95.13,0
264463,U2409,2024-03-26,South,StoreB,46.42,0
264464,U2037,2024-03-26,West,StoreB,106.37,0
264465,U2358,2024-03-26,East,StoreB,5,0
264466,U2214,2024-03-26,North,RideShare,131.64,0
264467,U2184,2024-03-26,North,Electronics,111.9,0
264468,U2065,2024-03-26,South,Electronics,74.88,0
264469,U2369,2024-03-26,East,Electronics,88.4,0
264470,U2085,2024-03-26,North,CafeX,11.31,0
264471,U2215,2024-03-26,West,Grocery,96.28,0
264472,U2444,2024-03-26,East,Electronics,126.62,0
264473,U2460,2024-03-26,East,RideShare,48.78,0
264474,U2171,2024-03-26,West,StoreA,84.36,0
264475,U2300,2024-03-26,East,TravelCo,5,0
264476,U2153,2024-03-26,South,OnlineShop,85.75,0
264477,U2033,2024-03-26,North,CafeX,61.08,0
264478,U2491,2024-03-26,West,TravelCo,57.41,0
264479,U2499,2024-03-26,West,Electronics,5,0
264480,U2266,2024-03-26,East,Electronics,55.66,0
264481,U2169,2024-03-26,North,TravelCo,8.32,0
264482,U2444,2024-03-26,West,TravelCo,25.55,0
264483,U2442,2024-03-26,North,CafeX,55.43,0
264484,U2293,2024-03-26,West,OnlineShop,42.27,0
264485,U2047,2024-03-26,West,OnlineShop,92.91,0
264486,U2227,2024-03-26,North,StoreA,43.56,0
264487,U2315,2024-03-26,East,Grocery,38.86,0
264488,U2472,2024-03-26,North,Grocery,5,0
264489,U2001,2024-03-26,West,CafeX,17.09,0
264490,U2021,2024-03-26,West,TravelCo,14.18,0
264491,U2318,2024-03-26,West,TravelCo,49.11,0
264492,U2497,2024-03-26,South,StoreA,48.45,0
264493,U2069,2024-03-26,East,StoreB,132.87,0
264494,U2364,2024-03-26,West,CafeX,121.88,0
264495,U2250,2024-03-26,North,TravelCo,81.24,0
264496,U2062,2024-03-26,East,Electronics,140.39,0
264497,U2418,2024-03-26,East,Grocery,42.88,0
264498,U2426,2024-03-26,West,StoreA,103.28,0
264499,U2018,2024-03-26,East,Electronics,77.32,0
264500,U2345,2024-03-26,East,CafeX,109.77,0
264501,U2057,2024-03-26,South,StoreA,19.83,0
264502,U2024,2024-03-26,South,StoreA,30.59,0
264503,U2267,2024-03-26,West,RideShare,5,0
264504,U2269,2024-03-26,West,OnlineShop,73.74,0
264505,U2024,2024-03-26,East,Pharmacy,83.37,0
264506,U2261,2024-03-26,North,StoreA,70.06,0
264507,U2395,2024-03-26,East,TravelCo,89.08,0
264508,U2460,2024-03-26,South,RideShare,102.61,0
264509,U2413,2024-03-26,East,TravelCo,63.91,0
264510,U2411,2024-03-26,West,Grocery,53.78,0
264511,U2181,2024-03-26,North,OnlineShop,81.94,0
264512,U2385,2024-03-26,South,TravelCo,20.32,0
264513,U2311,2024-03-26,South,StoreA,9.94,0
